"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://flyfishingguideschool.com/instructors/tom-rueping/","text/html; charset=utf-8","200","OK","Indexable","","Tom Rueping — FFI Master Certified Casting Instructor | Fly Fishing Guide School Bryson City NC | Fly Fishing Guide School","122","1083","Tom Rueping, FFI Master Certified Casting Instructor at the Fly Fishing Guide School in Bryson City, NC. Tom Rueping has cast a fly from Alaska to the Bahamas to Costa Rica — and his global experience shows up in every lesson. An FFI Master Cert…","246","1531","","0","Tom Rueping","11","Frequently Asked Questions","26","Train with Tom","14","","","","https://flyfishingguideschool.com/instructors/tom-rueping/","","","","","","63413","12526","12526","1.856","","566","73","7.753","61.901","Normal","6.691","2","2","","2","2","0","3.330","15","8","0","9","9","0","","","","","963e9b6553df1c3a1ac9d9558759badc","0.404","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/instructors/tom-rueping/","2026-07-09 22:07:16"
"https://flyfishingguideschool.com/instructors/eric-cook/","text/html; charset=utf-8","200","OK","Indexable","","Eric Cook — FFI Master Certified Casting Instructor | Fly Fishing Guide School Bryson City NC | Fly Fishing Guide School","120","1048","Eric Cook, FFI Master Certified Casting Instructor at the Fly Fishing Guide School in Bryson City, NC. With over 40 years on the water and the rare distinction of FFI Master Certified Casting Instructor — the highest casting credential the org…","244","1467","","0","Eric Cook","9","Frequently Asked Questions","26","Train with Eric","15","","","","https://flyfishingguideschool.com/instructors/eric-cook/","","","","","","62019","12305","12305","1.824","","534","68","7.853","58.340","Fairly Hard","6.544","2","2","","2","2","0","3.330","15","8","0","9","9","0","","","","","776ba23f21c3f3bbbc303e8d08770318","0.366","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/instructors/eric-cook/","2026-07-09 22:07:16"
"https://flyfishingguideschool.com/images/instructors/woody-woodruff.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","213306","213306","213306","31.612","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.176","Thu, 09 Jul 2026 19:08:32 GMT","","","","","1.1","","","","","","https://flyfishingguideschool.com/images/instructors/woody-woodruff.webp","2026-07-09 22:07:16"
"https://flyfishingguideschool.com/instructors/patrick-weaver/","text/html; charset=utf-8","200","OK","Indexable","","Patrick Weaver — Fly Fishing Instructor & Author | Fly Fishing Guide School Bryson City NC | Fly Fishing Guide School","117","1027","Patrick Weaver, Fly Fishing Instructor & Author at the Fly Fishing Guide School in Bryson City, NC. With over 40 years on the water and 30 years of instruction, Patrick Weaver has fly fished in more than 20 states — from steelhead in New Yo…","241","1473","","0","Patrick Weaver","14","Frequently Asked Questions","26","Train with Patrick","18","","","","https://flyfishingguideschool.com/instructors/patrick-weaver/","","","","","","62276","12267","12267","1.818","","516","71","7.268","66.492","Normal","6.146","2","2","","1","1","0","1.670","15","8","0","9","9","0","","","","","ecf3f198c6b78108943f3b7837d655f8","0.197","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/instructors/patrick-weaver/","2026-07-09 22:07:16"
"https://flyfishingguideschool.com/_next/static/chunks/app/meet-rowing-fly-casting-fly-fishing-instructors/page-c66ecd7420aa4705.js?dpl=dpl_9fYX5NGBYtbBGcdtEGFNdp6JUDeh","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.110","Thu, 09 Jul 2026 19:07:00 GMT","","","","","1.1","","","","","","https://flyfishingguideschool.com/_next/static/chunks/app/meet-rowing-fly-casting-fly-fishing-instructors/page-c66ecd7420aa4705.js?dpl=dpl_9fYX5NGBYtbBGcdtEGFNdp6JUDeh","2026-07-09 22:07:16"
"https://flyfishingguideschool.com/images/instructors/ken-kastorff.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","62026","62026","62026","9.192","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.133","Thu, 09 Jul 2026 19:08:32 GMT","","","","","1.1","","","","","","https://flyfishingguideschool.com/images/instructors/ken-kastorff.webp","2026-07-09 22:07:16"
"https://flyfishingguideschool.com/images/instructors/patrick-weaver.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","310106","310106","310106","45.958","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.152","Thu, 09 Jul 2026 19:08:32 GMT","","","","","1.1","","","","","","https://flyfishingguideschool.com/images/instructors/patrick-weaver.webp","2026-07-09 22:07:16"
"https://flyfishingguideschool.com/instructors/wanda-taylor/","text/html; charset=utf-8","200","OK","Indexable","","Wanda Taylor — Master Certified Casting Instructor & Professional Guide | Fly Fishing Guide School Bryson City NC | Fly Fishing Guide School","140","1246","Wanda Taylor, Master Certified Casting Instructor & Professional Guide at the Fly Fishing Guide School in Bryson City, NC. Wanda Taylor became the first woman in history to earn the title of Master Certified Casting Instructor through Fly Fishers International — …","264","1611","","0","Wanda Taylor","12","Frequently Asked Questions","26","Train with Wanda","16","","","","https://flyfishingguideschool.com/instructors/wanda-taylor/","","","","","","62267","12315","12315","1.825","","541","73","7.411","66.236","Normal","6.418","2","2","","1","1","0","1.670","15","8","0","9","9","0","","","","","e436c9f5ff2621bd218b3bbb69a9b590","0.230","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/instructors/wanda-taylor/","2026-07-09 22:07:16"
"https://flyfishingguideschool.com/images/instructors/tony-brooks.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","351042","351042","351042","52.024","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.189","Thu, 09 Jul 2026 19:08:32 GMT","","","","","1.1","","","","","","https://flyfishingguideschool.com/images/instructors/tony-brooks.webp","2026-07-09 22:07:16"
"https://flyfishingguideschool.com/images/instructors/eric-cook.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","947516","947516","947516","140.422","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.193","Thu, 09 Jul 2026 19:08:32 GMT","","","","","1.1","","","","","","https://flyfishingguideschool.com/images/instructors/eric-cook.webp","2026-07-09 22:07:17"
"https://flyfishingguideschool.com/instructors/woody-woodruff/","text/html; charset=utf-8","200","OK","Indexable","","Grant ""Woody"" Woodruff — Whitewater Professional & River Guide | Fly Fishing Guide School Bryson City NC | Fly Fishing Guide School","131","1183","Grant ""Woody"" Woodruff, Whitewater Professional & River Guide at the Fly Fishing Guide School in Bryson City, NC. Grant ""Woody"" Woodruff is a quietly legendary figure in Western North Carolina outdoor circles — a certified river rescue and rafting instru…","255","1559","","0","Grant ""Woody"" Woodruff","22","Frequently Asked Questions","26","Train with Grant","16","","","","https://flyfishingguideschool.com/instructors/woody-woodruff/","","","","","","62075","12272","12272","1.819","","539","71","7.592","64.774","Normal","6.458","2","2","","1","1","0","1.670","15","8","0","9","9","0","","","","","24d5246d3f27ac09d98e374ae3bcf7de","0.261","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/instructors/woody-woodruff/","2026-07-09 22:07:16"
"https://flyfishingguideschool.com/instructors/cassie-spurling/","text/html; charset=utf-8","200","OK","Indexable","","Cassie Spurling — Fly Fishing Guide & Instructor | Fly Fishing Guide School Bryson City NC | Fly Fishing Guide School","117","1021","Cassie Spurling, Fly Fishing Guide & Instructor at the Fly Fishing Guide School in Bryson City, NC. Raised in the mountains of western North Carolina, Cassie Spurling was introduced to fly fishing before she could walk and earned a fly fish…","241","1460","","0","Cassie Spurling","15","Frequently Asked Questions","26","Train with Cassie","17","","","","https://flyfishingguideschool.com/instructors/cassie-spurling/","","","","","","60375","11990","11990","1.777","","505","67","7.537","70.861","Fairly Easy","6.209","2","2","","1","1","0","1.670","15","8","0","9","9","0","","","","","2d3db5b5d5aa43edacde966de89dbb59","0.141","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/instructors/cassie-spurling/","2026-07-09 22:07:17"
"https://flyfishingguideschool.com/instructors/callie-freeman/","text/html; charset=utf-8","200","OK","Indexable","","Callie Freeman, PhD — Fly Casting Instructor & Educator | Fly Fishing Guide School Bryson City NC | Fly Fishing Guide School","124","1095","Callie Freeman, PhD, Fly Casting Instructor & Educator at the Fly Fishing Guide School in Bryson City, NC. Callie Freeman holds a PhD in Entomology and brings a rare blend of scientific rigor, public speaking expertise, and genuine angling passion…","248","1511","","0","Callie Freeman, PhD","19","Frequently Asked Questions","26","Train with Callie","17","","","","https://flyfishingguideschool.com/instructors/callie-freeman/","","","","","","63549","12578","12578","1.864","","521","72","7.236","48.152","Hard","6.636","2","2","","1","1","0","1.670","15","8","0","9","9","0","","","","","17ecc3432fd84adfad8ea1596676c4a","0.196","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/instructors/callie-freeman/","2026-07-09 22:07:17"
"https://flyfishingguideschool.com/images/instructors/michael-mauri.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","42218","42218","42218","6.257","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.189","Thu, 09 Jul 2026 19:08:32 GMT","","","","","1.1","","","","","","https://flyfishingguideschool.com/images/instructors/michael-mauri.webp","2026-07-09 22:07:17"
"https://flyfishingguideschool.com/instructors/josh-stephens/","text/html; charset=utf-8","200","OK","Indexable","","Josh Stephens — Competitive Angler & Fly Fishing Guide | Fly Fishing Guide School Bryson City NC | Fly Fishing Guide School","123","1101","Josh Stephens, Competitive Angler & Fly Fishing Guide at the Fly Fishing Guide School in Bryson City, NC. Forged on the Nantahala River as a teenager and sharpened on the storied waters of Colorado's San Juan Mountains, Josh Stephens has represen…","247","1560","","0","Josh Stephens","13","Frequently Asked Questions","26","Train with Josh","15","","","","https://flyfishingguideschool.com/instructors/josh-stephens/","","","","","","61351","12272","12272","1.819","","515","69","7.464","69.156","Normal","6.238","2","2","","1","1","0","1.670","15","8","0","9","9","0","","","","","717964da1b9f6d37542c4f32cbc8a63a","0.336","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/instructors/josh-stephens/","2026-07-09 22:07:17"
"https://flyfishingguideschool.com/instructors/simons-welter/","text/html; charset=utf-8","200","OK","Indexable","","Simons Welter — Fly Fishing Guide, Brookings Anglers | Fly Fishing Guide School Bryson City NC | Fly Fishing Guide School","121","1076","Simons Welter, Fly Fishing Guide, Brookings Anglers at the Fly Fishing Guide School in Bryson City, NC. With more than 20 years of fly fishing experience and over 14 years guiding for Brookings Anglers in Cashiers, NC, Simons Welter is one of t…","245","1490","","0","Simons Welter","13","Frequently Asked Questions","26","Train with Simons","17","","","","https://flyfishingguideschool.com/instructors/simons-welter/","","","","","","63415","12151","12151","1.801","","518","72","7.194","64.140","Normal","6.166","2","2","","1","1","0","1.670","15","8","0","9","9","0","","","","","d43c13aa9031df2a47a496726e40f631","0.275","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/instructors/simons-welter/","2026-07-09 22:07:17"
"https://flyfishingguideschool.com/images/instructors/mac-brown.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","67932","67932","67932","10.068","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.126","Thu, 09 Jul 2026 19:08:32 GMT","","","","","1.1","","","","","","https://flyfishingguideschool.com/images/instructors/mac-brown.webp","2026-07-09 22:07:17"
"https://flyfishingguideschool.com/instructors/michael-mauri/","text/html; charset=utf-8","200","OK","Indexable","","Michael Mauri — Fly Casting Instructor, Innovator & Rod Designer | Fly Fishing Guide School Bryson City NC | Fly Fishing Guide School","133","1172","Michael Mauri, Fly Casting Instructor, Innovator & Rod Designer at the Fly Fishing Guide School in Bryson City, NC. Michael Mauri is an internationally recognized fly casting instructor and the developer of the Effective Fly Casting Technique (EFCT) — a ca…","257","1562","","0","Michael Mauri","13","Frequently Asked Questions","26","Train with Michael","18","","","","https://flyfishingguideschool.com/instructors/michael-mauri/","","","","","","62375","12363","12363","1.832","","558","76","7.342","56.867","Fairly Hard","6.880","2","2","","1","1","0","1.670","15","8","0","9","9","0","","","","","14f0e38639c8291b3ea0a63613444be9","0.195","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/instructors/michael-mauri/","2026-07-09 22:07:17"
"https://flyfishingguideschool.com/images/instructors/pip-coe.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","418606","418606","418606","62.037","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.134","Thu, 09 Jul 2026 19:08:32 GMT","","","","","1.1","","","","","","https://flyfishingguideschool.com/images/instructors/pip-coe.webp","2026-07-09 22:07:17"
"https://flyfishingguideschool.com/images/instructors/simons-welter.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","65776","65776","65776","9.748","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.179","Thu, 09 Jul 2026 19:08:32 GMT","","","","","1.1","","","","","","https://flyfishingguideschool.com/images/instructors/simons-welter.webp","2026-07-09 22:07:17"
"https://flyfishingguideschool.com/images/instructors/will-percy.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","235208","235208","235208","34.858","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.126","Thu, 09 Jul 2026 19:08:32 GMT","","","","","1.1","","","","","","https://flyfishingguideschool.com/images/instructors/will-percy.webp","2026-07-09 22:07:17"
"https://flyfishingguideschool.com/instructors/tony-brooks/","text/html; charset=utf-8","200","OK","Indexable","","Tony Brooks — Certified Casting Instructor & Guide | Fly Fishing Guide School Bryson City NC | Fly Fishing Guide School","119","1048","Tony Brooks, Certified Casting Instructor & Guide at the Fly Fishing Guide School in Bryson City, NC. Tony Brooks is an FFI Certified Casting Instructor and professional fly fishing guide based in Hendersonville, NC, with over 50 years of exp…","243","1469","","0","Tony Brooks","11","Frequently Asked Questions","26","Train with Tony","15","","","","https://flyfishingguideschool.com/instructors/tony-brooks/","","","","","","61769","12658","12658","1.876","","571","78","7.321","71.542","Fairly Easy","6.680","2","2","","2","2","0","3.330","15","8","0","9","9","0","","","","","347a4c8f143d2667ea238fabec6cb2cb","0.346","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/instructors/tony-brooks/","2026-07-09 22:07:17"
"https://flyfishingguideschool.com/instructors/michael-bradley/","text/html; charset=utf-8","200","OK","Indexable","","Michael Bradley — Competitive Fly Fisherman & Guide | Fly Fishing Guide School Bryson City NC | Fly Fishing Guide School","120","1078","Michael Bradley, Competitive Fly Fisherman & Guide at the Fly Fishing Guide School in Bryson City, NC. One of the most decorated competitive fly fishermen in the United States, Michael Bradley has represented Team USA at the World Fly Fishing …","244","1510","","0","Michael Bradley","15","Frequently Asked Questions","26","Train with Michael","18","","","","https://flyfishingguideschool.com/instructors/michael-bradley/","","","","","","61533","12156","12156","1.802","","529","71","7.451","65.416","Normal","6.443","2","2","","2","2","0","3.330","15","8","0","9","9","0","","","","","b62550bafec27e1d11a3fc989dd34d33","0.144","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/instructors/michael-bradley/","2026-07-09 22:07:18"
"https://flyfishingguideschool.com/instructors/mac-brown/","text/html; charset=utf-8","200","OK","Indexable","","Mac Brown — Head Instructor & Founder | Fly Fishing Guide School Bryson City NC | Fly Fishing Guide School","106","956","Mac Brown, Head Instructor & Founder at the Fly Fishing Guide School in Bryson City, NC. Mac Brown has been guiding anglers and training professional fly fishing guides in Bryson City, NC since 1987 — founding the first full-time…","230","1416","","0","Mac Brown","9","Frequently Asked Questions","26","Train with Mac","14","","","","https://flyfishingguideschool.com/instructors/mac-brown/","","","","","","62402","12206","12206","1.809","","533","73","7.301","71.651","Fairly Easy","6.253","2","2","","2","2","0","3.330","15","8","0","9","9","0","","","","","affa54209a1091ebff6d81ed036776bc","0.360","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/instructors/mac-brown/","2026-07-09 22:07:17"
"https://flyfishingguideschool.com/_next/static/chunks/app/reservation-form/page-3fb6fe032102d825.js?dpl=dpl_9fYX5NGBYtbBGcdtEGFNdp6JUDeh","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.061","Thu, 09 Jul 2026 19:07:00 GMT","","","","","1.1","","","","","","https://flyfishingguideschool.com/_next/static/chunks/app/reservation-form/page-3fb6fe032102d825.js?dpl=dpl_9fYX5NGBYtbBGcdtEGFNdp6JUDeh","2026-07-09 22:07:18"
"https://flyfishingguideschool.com/instructors/ken-kastorff/","text/html; charset=utf-8","200","OK","Indexable","","Ken Kastorff — Founder, Endless River Adventures & Head Fly Fishing Guide | Fly Fishing Guide School Bryson City NC | Fly Fishing Guide School","142","1270","Ken Kastorff, Founder, Endless River Adventures & Head Fly Fishing Guide at the Fly Fishing Guide School in Bryson City, NC. Ken Kastorff arrived in the Nantahala Gorge in 1975 and has been a force in the outdoor industry ever since. Co-founder of Endless River Adv…","266","1642","","0","Ken Kastorff","12","Frequently Asked Questions","26","Train with Ken","14","","","","https://flyfishingguideschool.com/instructors/ken-kastorff/","","","","","","61761","12179","12179","1.805","","513","71","7.225","65.098","Normal","6.243","2","2","","2","2","0","3.330","15","8","0","9","9","0","","","","","168fad9f31ac7838045a77b9ab8649d9","0.327","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/instructors/ken-kastorff/","2026-07-09 22:07:17"
"https://flyfishingguideschool.com/_next/static/chunks/app/instructors/%5Bslug%5D/page-9a11ba9bc76c2db6.js?dpl=dpl_9fYX5NGBYtbBGcdtEGFNdp6JUDeh","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.162","Thu, 09 Jul 2026 19:07:00 GMT","","","","","1.1","","","","","","https://flyfishingguideschool.com/_next/static/chunks/app/instructors/%5Bslug%5D/page-9a11ba9bc76c2db6.js?dpl=dpl_9fYX5NGBYtbBGcdtEGFNdp6JUDeh","2026-07-09 22:07:18"
"https://flyfishingguideschool.com/instructors/whitney-gould/","text/html; charset=utf-8","200","OK","Indexable","","Whitney Gould — Steelhead Guide & World Champion Spey Caster | Fly Fishing Guide School Bryson City NC | Fly Fishing Guide School","129","1182","Whitney Gould, Steelhead Guide & World Champion Spey Caster at the Fly Fishing Guide School in Bryson City, NC. Whitney Gould is an eight-time Spey-O-Rama International Casting Champion and the current women's world record holder in Spey distance casti…","253","1603","","0","Whitney Gould","13","Frequently Asked Questions","26","Train with Whitney","18","","","","https://flyfishingguideschool.com/instructors/whitney-gould/","","","","","","63743","12716","12716","1.885","","538","77","6.987","73.315","Fairly Easy","6.364","2","2","","1","1","0","1.670","15","8","0","9","9","0","","","","","e4c93e2e596a986bbc0b8cea7148f673","0.254","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/instructors/whitney-gould/","2026-07-09 22:07:18"
"https://flyfishingguideschool.com/blog/fly-fishing-classes-north-carolina-smoky-mountains","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Fly Fishing Classes in North Carolina Smoky Mountains for Trout Fishing | Fly Fishing Guide School","98","871","Fly fishing classes in North Carolina Smoky Mountains for trout fishing is a 4-day intensive course — an intense immersion into all things fly fishing in beautiful Bryson City, NC.","180","1073","fly fishing classes North Carolina, Smoky Mountains fly fishing, Bryson City NC, fly fishing guide school, FFI Master Casting Instructor, trout fishing NC","154","Fly Fishing Classes in North Carolina Smoky Mountains for Trout Fishing","71","Fly Fishing Classes in the NC Smoky Mountains","45","Not Your Average Fly Shop Instruction","37","","","","https://flyfishingguideschool.com/blog/fly-fishing-classes-north-carolina-smoky-mountains/","","","","","","72575","13433","13433","1.991","","847","108","7.843","66.431","Normal","8.315","3","1","","2","2","0","3.330","20","10","0","9","9","0","","","","","f1edccac0075e1196804be74240cc3bc","0.163","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/blog/fly-fishing-classes-north-carolina-smoky-mountains","2026-07-09 22:07:18"
"https://flyfishingguideschool.com/pdfs/2017-apr-july-loop.pdf","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","1","","1","1","0","1.670","0","0","0","0","0","0","","","","","","0.194","Thu, 09 Jul 2026 18:52:52 GMT","","","","","1.1","","","","","","https://flyfishingguideschool.com/pdfs/2017-apr-july-loop.pdf","2026-07-09 22:07:18"
"https://flyfishingguideschool.com/images/instructors/cassie-spurling.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1030528","1030528","1030528","152.724","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.174","Thu, 09 Jul 2026 19:07:00 GMT","","","","","1.1","","","","","","https://flyfishingguideschool.com/images/instructors/cassie-spurling.webp","2026-07-09 22:07:17"
"https://flyfishingguideschool.com/greenville-sc-fly-fishing-guide-school/","text/html; charset=utf-8","200","OK","Indexable","","Fly Fishing Guide School Near Greenville SC","43","389","2.5 hours from Greenville SC. Train under FFI Master Certified Instructors on the Tuckasegee River in the Smoky Mountains. Southeast's top guide school since 1987.","163","1014","","0","Two and a half hours west. A world apart from everything you know.","66","Which brings you here?","22","From casual to capable.","23","","","","https://flyfishingguideschool.com/greenville-sc-fly-fishing-guide-school/","","","","","","107086","18811","18811","2.788","","1357","183","7.415","79.110","Fairly Easy","8.248","3","1","","3","3","0","5.000","20","11","0","10","10","0","","","","","43f1b53ada2210a546c65cd5673b92cc","0.213","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/greenville-sc-fly-fishing-guide-school/","2026-07-09 22:07:18"
"https://flyfishingguideschool.com/asheville-fly-fishing-guide-school/","text/html; charset=utf-8","200","OK","Indexable","","Fly Fishing Guide School Near Asheville NC","42","382","1.5 hours from Asheville. Train under FFI Master Instructors on the Southeast's finest wild trout water in Bryson City, NC. Enrolling now.","138","834","","0","You already love the outdoor life. Now master the water.","56","Which brings you here?","22","Asheville puts you 90 minutes from some of the best fly fishing schools near me in the East — and most residents never take advantage of it.","140","","","","https://flyfishingguideschool.com/asheville-fly-fishing-guide-school/","","","","","","98594","17654","17654","2.616","","1235","161","7.671","83.281","Easy","7.931","3","1","","3","3","0","5.000","19","11","0","10","10","0","","","","","158cd28fd67a4d1c54c489324ff63f9a","0.264","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/asheville-fly-fishing-guide-school/","2026-07-09 22:07:18"
"https://flyfishingguideschool.com/guide-school-locations/","text/html; charset=utf-8","200","OK","Indexable","","Fly Fishing Guide School Locations — Southeast US","49","455","The Fly Fishing Guide School draws students from across the nation to Bryson City, NC. Whether you're deepening your love of fly fishing or launching a guide career — find the gateway city nearest you.","201","1235","","0","Find the School Nearest You","27","The school is in Bryson City — your drive is shorter than you think.","68","Which path is right for you?","28","","","","https://flyfishingguideschool.com/guide-school-locations/","","","","","","112936","17451","17451","2.586","","1167","179","6.520","84.880","Easy","6.635","3","1","","12","12","0","20.000","26","19","0","9","9","0","","","","","dd1aa5f3883eec977ae3244d4ebcfbc","0.250","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/guide-school-locations/","2026-07-09 22:07:18"
"https://flyfishingguideschool.com/blog/southern-appalachian-fly-fishing-museum-induction","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Southern Appalachian Fly Fishing Museum Induction | Fly Fishing Guide School","76","696","The second annual Hall of Fame for the Southern Appalachian Fly Fishing Museum Induction took place on August 26, 2017, at SCC in Bryson City, NC — a chance to give thanks and share lessons from those who helped shape my journey.","229","1462","Southern Appalachian Fly Fishing Museum, Hall of Fame, Mac Brown, Bryson City NC, Casting Angles, fly fishing instruction, fly casting","134","Southern Appalachian Fly Fishing Museum Induction","49","Southern Appalachian Fly Fishing Museum Induction","49","Lessons From the Journey","24","","","","https://flyfishingguideschool.com/blog/southern-appalachian-fly-fishing-museum-induction/","","","","","","85332","15065","15065","2.233","","940","119","7.899","70.927","Fairly Easy","7.457","3","1","","2","2","0","3.330","19","9","0","9","9","0","","","","","c3def15698ba66ca61633fb82064531","0.136","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/blog/southern-appalachian-fly-fishing-museum-induction","2026-07-09 22:07:18"
"https://flyfishingguideschool.com/bryson-city-fly-fishing-guide-school/","text/html; charset=utf-8","200","OK","Indexable","","Fly Fishing Guide School in Bryson City NC","42","373","Train on the Tuckasegee River right in Bryson City, NC — heart of Smoky Mountain trout country. FFI Master Certified Instructors since 1987.","140","864","","0","This is where the school lives. You're already here.","52","Which brings you here?","22","From casual to capable.","23","","","","https://flyfishingguideschool.com/bryson-city-fly-fishing-guide-school/","","","","","","110652","18831","18831","2.791","","1337","181","7.387","84.428","Easy","7.605","3","1","","3","3","0","5.000","21","12","0","12","12","0","","","","","435951d2bcb17e3ca88298fe358d659","0.399","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/bryson-city-fly-fishing-guide-school/","2026-07-09 22:07:18"
"https://flyfishingguideschool.com/atlanta-fly-fishing-guide-school/","text/html; charset=utf-8","200","OK","Indexable","","Fly Fishing Guide School Near Atlanta GA","40","366","3 hours from Atlanta. Trade the city for the Smokies — 4-day guide training under FFI Master Casting Instructors in Bryson City, NC since 1987.","143","878","","0","The career reset is 3 hours north of Atlanta.","45","Which brings you here?","22","From casual to capable.","23","","","","https://flyfishingguideschool.com/atlanta-fly-fishing-guide-school/","","","","","","103694","18635","18635","2.762","","1301","169","7.698","84.704","Easy","7.840","3","1","","5","5","0","8.330","19","11","0","10","10","0","","","","","437cb946d5cf135f454ac8fbfd7c2a8","0.514","","","","","en","1.1","","","","","","https://flyfishingguideschool.com/atlanta-fly-fishing-guide-school/","2026-07-09 22:07:18"
